record_id,product_ndc,generic_name,labeler_name,brand_name,marketing_category,dosage_form,spl_id,product_type,product_id,application_number,brand_name_base,active_ingredient_name,active_ingredient_strength,route,pharm_class,package_ndc,description,marketing_start_date,listing_expiration_date,sample,finished
788,78206-187,adalimumab-bwwd,Organon LLC,Hadlima,BLA,SOLUTION,b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,HUMAN PRESCRIPTION DRUG,78206-187_b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,BLA761059,Hadlima, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",78206-187-01,2 SYRINGE in 1 CARTON (78206-187-01)  / .4 mL in 1 SYRINGE (78206-187-99),7/1/2023,12/31/2025,FALSE,TRUE
789,78206-187,adalimumab-bwwd,Organon LLC,Hadlima,BLA,SOLUTION,b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,HUMAN PRESCRIPTION DRUG,78206-187_b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,BLA761059,Hadlima, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",78206-187-59,2 SYRINGE in 1 CARTON (78206-187-59)  / .4 mL in 1 SYRINGE (78206-187-58),7/1/2023,12/31/2025,TRUE,TRUE
790,78206-187,adalimumab-bwwd,Organon LLC,Hadlima,BLA,SOLUTION,b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,HUMAN PRESCRIPTION DRUG,78206-187_b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,BLA761059,Hadlima, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",78206-187-01,2 SYRINGE in 1 CARTON (78206-187-01)  / .4 mL in 1 SYRINGE (78206-187-99),7/1/2023,12/31/2025,FALSE,TRUE
791,78206-187,adalimumab-bwwd,Organon LLC,Hadlima,BLA,SOLUTION,b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,HUMAN PRESCRIPTION DRUG,78206-187_b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,BLA761059,Hadlima, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",78206-187-59,2 SYRINGE in 1 CARTON (78206-187-59)  / .4 mL in 1 SYRINGE (78206-187-58),7/1/2023,12/31/2025,TRUE,TRUE
792,78206-187,adalimumab-bwwd,Organon LLC,Hadlima,BLA,SOLUTION,b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,HUMAN PRESCRIPTION DRUG,78206-187_b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,BLA761059,Hadlima, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",78206-187-01,2 SYRINGE in 1 CARTON (78206-187-01)  / .4 mL in 1 SYRINGE (78206-187-99),7/1/2023,12/31/2025,FALSE,TRUE
793,78206-187,adalimumab-bwwd,Organon LLC,Hadlima,BLA,SOLUTION,b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,HUMAN PRESCRIPTION DRUG,78206-187_b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,BLA761059,Hadlima, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",78206-187-59,2 SYRINGE in 1 CARTON (78206-187-59)  / .4 mL in 1 SYRINGE (78206-187-58),7/1/2023,12/31/2025,TRUE,TRUE
794,78206-187,adalimumab-bwwd,Organon LLC,Hadlima,BLA,SOLUTION,b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,HUMAN PRESCRIPTION DRUG,78206-187_b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,BLA761059,Hadlima, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",78206-187-01,2 SYRINGE in 1 CARTON (78206-187-01)  / .4 mL in 1 SYRINGE (78206-187-99),7/1/2023,12/31/2025,FALSE,TRUE
795,78206-187,adalimumab-bwwd,Organon LLC,Hadlima,BLA,SOLUTION,b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,HUMAN PRESCRIPTION DRUG,78206-187_b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,BLA761059,Hadlima, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",78206-187-59,2 SYRINGE in 1 CARTON (78206-187-59)  / .4 mL in 1 SYRINGE (78206-187-58),7/1/2023,12/31/2025,TRUE,TRUE
796,78206-187,adalimumab-bwwd,Organon LLC,Hadlima,BLA,SOLUTION,b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,HUMAN PRESCRIPTION DRUG,78206-187_b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,BLA761059,Hadlima, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",78206-187-01,2 SYRINGE in 1 CARTON (78206-187-01)  / .4 mL in 1 SYRINGE (78206-187-99),7/1/2023,12/31/2025,FALSE,TRUE
797,78206-187,adalimumab-bwwd,Organon LLC,Hadlima,BLA,SOLUTION,b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,HUMAN PRESCRIPTION DRUG,78206-187_b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,BLA761059,Hadlima, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",78206-187-59,2 SYRINGE in 1 CARTON (78206-187-59)  / .4 mL in 1 SYRINGE (78206-187-58),7/1/2023,12/31/2025,TRUE,TRUE
798,78206-187,adalimumab-bwwd,Organon LLC,Hadlima,BLA,SOLUTION,b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,HUMAN PRESCRIPTION DRUG,78206-187_b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,BLA761059,Hadlima, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",78206-187-01,2 SYRINGE in 1 CARTON (78206-187-01)  / .4 mL in 1 SYRINGE (78206-187-99),7/1/2023,12/31/2025,FALSE,TRUE
799,78206-187,adalimumab-bwwd,Organon LLC,Hadlima,BLA,SOLUTION,b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,HUMAN PRESCRIPTION DRUG,78206-187_b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,BLA761059,Hadlima, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",78206-187-59,2 SYRINGE in 1 CARTON (78206-187-59)  / .4 mL in 1 SYRINGE (78206-187-58),7/1/2023,12/31/2025,TRUE,TRUE
800,78206-187,adalimumab-bwwd,Organon LLC,Hadlima,BLA,SOLUTION,b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,HUMAN PRESCRIPTION DRUG,78206-187_b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,BLA761059,Hadlima, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",78206-187-01,2 SYRINGE in 1 CARTON (78206-187-01)  / .4 mL in 1 SYRINGE (78206-187-99),7/1/2023,12/31/2025,FALSE,TRUE
801,78206-187,adalimumab-bwwd,Organon LLC,Hadlima,BLA,SOLUTION,b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,HUMAN PRESCRIPTION DRUG,78206-187_b67b2a3e-0e72-40b5-ab89-c43d1d6d1acc,BLA761059,Hadlima, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",78206-187-59,2 SYRINGE in 1 CARTON (78206-187-59)  / .4 mL in 1 SYRINGE (78206-187-58),7/1/2023,12/31/2025,TRUE,TRUE
802,83457-100,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-100_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-100-01,2 SYRINGE in 1 CARTON (83457-100-01)  / .4 mL in 1 SYRINGE,9/21/2023,12/31/2025,FALSE,TRUE
803,83457-100,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-100_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-100-01,2 SYRINGE in 1 CARTON (83457-100-01)  / .4 mL in 1 SYRINGE,9/21/2023,12/31/2025,FALSE,TRUE
804,83457-100,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-100_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-100-01,2 SYRINGE in 1 CARTON (83457-100-01)  / .4 mL in 1 SYRINGE,9/21/2023,12/31/2025,FALSE,TRUE
805,83457-100,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-100_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-100-01,2 SYRINGE in 1 CARTON (83457-100-01)  / .4 mL in 1 SYRINGE,9/21/2023,12/31/2025,FALSE,TRUE
806,83457-100,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-100_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-100-01,2 SYRINGE in 1 CARTON (83457-100-01)  / .4 mL in 1 SYRINGE,9/21/2023,12/31/2025,FALSE,TRUE
807,83457-100,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-100_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-100-01,2 SYRINGE in 1 CARTON (83457-100-01)  / .4 mL in 1 SYRINGE,9/21/2023,12/31/2025,FALSE,TRUE
808,83457-100,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-100_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-100-01,2 SYRINGE in 1 CARTON (83457-100-01)  / .4 mL in 1 SYRINGE,9/21/2023,12/31/2025,FALSE,TRUE
809,83457-100,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-100_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-100-01,2 SYRINGE in 1 CARTON (83457-100-01)  / .4 mL in 1 SYRINGE,9/21/2023,12/31/2025,FALSE,TRUE
810,83457-100,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-100_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-100-01,2 SYRINGE in 1 CARTON (83457-100-01)  / .4 mL in 1 SYRINGE,9/21/2023,12/31/2025,FALSE,TRUE
811,83457-101,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-101_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-101-01,"2 SYRINGE, GLASS in 1 CARTON (83457-101-01)  / .4 mL in 1 SYRINGE, GLASS",9/21/2023,12/31/2025,FALSE,TRUE
812,83457-101,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-101_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-101-01,"2 SYRINGE, GLASS in 1 CARTON (83457-101-01)  / .4 mL in 1 SYRINGE, GLASS",9/21/2023,12/31/2025,FALSE,TRUE
813,83457-101,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-101_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-101-01,"2 SYRINGE, GLASS in 1 CARTON (83457-101-01)  / .4 mL in 1 SYRINGE, GLASS",9/21/2023,12/31/2025,FALSE,TRUE
814,83457-101,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-101_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-101-01,"2 SYRINGE, GLASS in 1 CARTON (83457-101-01)  / .4 mL in 1 SYRINGE, GLASS",9/21/2023,12/31/2025,FALSE,TRUE
815,83457-101,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-101_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-101-01,"2 SYRINGE, GLASS in 1 CARTON (83457-101-01)  / .4 mL in 1 SYRINGE, GLASS",9/21/2023,12/31/2025,FALSE,TRUE
816,83457-101,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-101_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-101-01,"2 SYRINGE, GLASS in 1 CARTON (83457-101-01)  / .4 mL in 1 SYRINGE, GLASS",9/21/2023,12/31/2025,FALSE,TRUE
817,83457-101,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-101_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-101-01,"2 SYRINGE, GLASS in 1 CARTON (83457-101-01)  / .4 mL in 1 SYRINGE, GLASS",9/21/2023,12/31/2025,FALSE,TRUE
818,83457-101,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-101_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-101-01,"2 SYRINGE, GLASS in 1 CARTON (83457-101-01)  / .4 mL in 1 SYRINGE, GLASS",9/21/2023,12/31/2025,FALSE,TRUE
819,83457-101,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-101_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.4mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-101-01,"2 SYRINGE, GLASS in 1 CARTON (83457-101-01)  / .4 mL in 1 SYRINGE, GLASS",9/21/2023,12/31/2025,FALSE,TRUE
820,83457-102,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-102_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-102-01,2 SYRINGE in 1 CARTON (83457-102-01)  / .8 mL in 1 SYRINGE,9/21/2023,12/31/2025,FALSE,TRUE
821,83457-102,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-102_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-102-01,2 SYRINGE in 1 CARTON (83457-102-01)  / .8 mL in 1 SYRINGE,9/21/2023,12/31/2025,FALSE,TRUE
822,83457-102,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-102_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-102-01,2 SYRINGE in 1 CARTON (83457-102-01)  / .8 mL in 1 SYRINGE,9/21/2023,12/31/2025,FALSE,TRUE
823,83457-102,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-102_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-102-01,2 SYRINGE in 1 CARTON (83457-102-01)  / .8 mL in 1 SYRINGE,9/21/2023,12/31/2025,FALSE,TRUE
824,83457-102,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-102_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-102-01,2 SYRINGE in 1 CARTON (83457-102-01)  / .8 mL in 1 SYRINGE,9/21/2023,12/31/2025,FALSE,TRUE
825,83457-102,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-102_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-102-01,2 SYRINGE in 1 CARTON (83457-102-01)  / .8 mL in 1 SYRINGE,9/21/2023,12/31/2025,FALSE,TRUE
826,83457-102,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-102_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-102-01,2 SYRINGE in 1 CARTON (83457-102-01)  / .8 mL in 1 SYRINGE,9/21/2023,12/31/2025,FALSE,TRUE
827,83457-102,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-102_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-102-01,2 SYRINGE in 1 CARTON (83457-102-01)  / .8 mL in 1 SYRINGE,9/21/2023,12/31/2025,FALSE,TRUE
828,83457-102,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-102_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-102-01,2 SYRINGE in 1 CARTON (83457-102-01)  / .8 mL in 1 SYRINGE,9/21/2023,12/31/2025,FALSE,TRUE
